StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,ClubParticipation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
3916,21,M,Single,62.19,811.57,Arts,5,Conventional,Part-time,True,False,Paid,1.5,9,True,Low,10,583,Unemployed,1
3917,28,M,Divorced,85.25,985.29,Sciences,1,Conventional,Part-time,True,True,Unpaid,2.04,0,True,High,97,461,Unemployed,0
3918,24,M,Single,74.03,1284.68,Business,1,Conventional,Part-time,True,False,Paid,1.26,9,True,Low,98,620,Employed,1
3919,25,M,Divorced,90.76,1201.92,Engineering,2,Block,Part-time,False,True,Paid,1.89,6,False,High,7,51,Self-employed,0
3920,19,M,Divorced,94.53,1222.35,Arts,2,Conventional,Part-time,True,True,Paid,1.95,4,False,Low,30,38,Self-employed,1
3921,29,M,Married,74.59,985.54,Arts,3,Block,Full-time,True,True,Paid,3.01,9,True,Medium,14,455,Unemployed,1
3922,24,M,Divorced,81.02,1340.0,Business,1,Conventional,Full-time,True,False,Paid,3.15,5,True,Medium,92,843,Unemployed,1
3923,19,M,Divorced,64.7,1013.13,Engineering,3,Conventional,Full-time,True,True,Paid,2.76,6,True,Medium,78,237,Employed,0
3924,19,M,Single,76.68,1111.55,Engineering,3,Conventional,Full-time,False,False,Unpaid,3.31,0,False,High,63,684,Unemployed,1
3925,25,F,Divorced,74.43,1095.13,Business,4,Conventional,Full-time,False,False,Paid,2.35,4,True,Low,30,50,Self-employed,1
3926,19,M,Divorced,67.32,1337.62,Arts,2,Conventional,Part-time,False,True,Unpaid,2.88,7,False,Medium,6,859,Unemployed,1
3927,28,M,Married,95.78,872.2,Sciences,3,Conventional,Part-time,False,False,Unpaid,2.08,2,False,Medium,93,973,Employed,1
3928,26,M,Married,65.92,964.43,Business,4,Block,Part-time,True,True,Unpaid,2.56,1,False,Low,88,648,Self-employed,0
3929,29,F,Single,85.43,960.4,Arts,4,Block,Part-time,True,False,Unpaid,1.42,1,True,Medium,78,310,Self-employed,0
3930,18,M,Single,95.61,886.74,Sciences,2,Conventional,Full-time,False,True,Paid,2.83,3,True,Low,76,808,Unemployed,0
3931,26,M,Married,96.48,966.08,Business,2,Conventional,Full-time,True,True,Paid,1.61,6,False,High,73,559,Employed,1
3932,18,F,Married,91.73,1285.65,Business,1,Conventional,Full-time,False,True,Unpaid,2.38,1,True,Medium,18,516,Unemployed,1
3933,27,M,Divorced,67.05,1385.73,Arts,3,Conventional,Part-time,True,False,Paid,3.0,5,False,Low,48,720,Employed,1
3934,27,F,Single,92.7,1328.24,Business,4,Block,Full-time,False,True,Paid,2.28,6,True,Low,14,816,Self-employed,1
3935,19,F,Single,71.06,1180.15,Engineering,1,Block,Part-time,False,True,Unpaid,1.67,8,False,Low,2,920,Self-employed,1
3936,23,F,Divorced,96.9,841.95,Engineering,3,Block,Full-time,False,True,Paid,3.0,6,True,Medium,17,442,Unemployed,0
3937,23,F,Divorced,88.36,1567.21,Sciences,3,Block,Full-time,True,True,Paid,3.56,0,True,High,21,326,Self-employed,1
3938,18,M,Single,91.41,934.46,Business,1,Block,Part-time,False,False,Unpaid,2.5,7,True,Low,95,624,Self-employed,1
3939,24,F,Married,63.4,1334.74,Engineering,4,Conventional,Part-time,False,False,Paid,2.67,2,True,High,94,72,Unemployed,1
3940,25,F,Married,83.31,1530.31,Arts,1,Conventional,Part-time,False,False,Paid,2.17,6,True,High,73,947,Employed,1
3941,19,M,Divorced,92.85,1358.22,Arts,3,Block,Part-time,False,False,Paid,2.75,5,True,Medium,44,613,Self-employed,1
3942,25,M,Single,94.46,974.44,Arts,1,Block,Part-time,True,True,Paid,2.49,2,False,High,20,209,Employed,0
3943,26,M,Divorced,61.15,1052.64,Engineering,1,Conventional,Full-time,True,True,Unpaid,3.24,1,True,Low,33,541,Self-employed,0
3944,23,F,Married,97.57,824.16,Business,3,Conventional,Part-time,True,False,Unpaid,1.72,3,True,High,92,703,Self-employed,1
3945,22,M,Married,61.73,1290.21,Business,2,Conventional,Full-time,False,True,Unpaid,2.46,0,True,High,73,70,Self-employed,1
3946,29,F,Divorced,84.58,1290.39,Business,4,Block,Part-time,False,False,Paid,1.95,9,False,Medium,27,605,Unemployed,1
3947,26,F,Married,87.74,1380.4,Sciences,3,Conventional,Part-time,False,True,Paid,1.28,9,False,High,53,37,Self-employed,1
3948,29,M,Single,64.29,808.8,Business,2,Block,Full-time,False,True,Unpaid,2.16,6,False,Low,9,246,Employed,1
3949,28,M,Divorced,61.92,1454.27,Engineering,1,Block,Part-time,False,False,Paid,3.86,2,False,Low,31,655,Self-employed,1
3950,26,M,Divorced,91.4,1390.97,Engineering,2,Block,Part-time,True,True,Unpaid,2.38,1,False,Low,77,131,Unemployed,1
3951,18,M,Divorced,75.39,912.71,Business,3,Block,Full-time,True,True,Paid,2.64,4,True,Medium,31,939,Self-employed,0
3952,28,M,Married,64.28,1078.1,Arts,3,Block,Part-time,False,True,Unpaid,3.23,6,True,Medium,51,75,Employed,0
3953,20,M,Single,90.51,1310.82,Sciences,1,Block,Part-time,False,False,Unpaid,3.95,0,True,Low,29,573,Unemployed,1
3954,26,F,Divorced,93.97,1196.64,Sciences,3,Block,Part-time,False,True,Paid,2.24,0,False,High,55,293,Unemployed,0
3955,28,F,Divorced,83.5,892.08,Engineering,5,Block,Part-time,False,True,Paid,2.55,9,False,Medium,71,316,Unemployed,1
3956,19,M,Married,66.45,869.88,Sciences,2,Block,Part-time,False,False,Unpaid,3.91,7,True,High,18,952,Employed,0
3957,29,F,Single,60.61,1425.17,Arts,5,Block,Full-time,False,True,Unpaid,2.29,4,False,High,21,654,Employed,0
3958,21,F,Divorced,88.03,924.77,Business,5,Conventional,Part-time,True,True,Paid,3.37,7,True,Medium,87,246,Self-employed,1
3959,21,F,Married,82.01,937.67,Sciences,2,Conventional,Part-time,False,True,Paid,2.33,2,True,High,27,20,Employed,1
3960,19,F,Divorced,86.03,1464.74,Sciences,3,Conventional,Full-time,True,False,Paid,1.68,1,False,High,40,306,Self-employed,1
3961,20,F,Married,92.53,1289.71,Engineering,2,Conventional,Full-time,True,False,Paid,3.81,6,False,Low,42,273,Unemployed,0
3962,20,F,Single,77.37,1283.77,Arts,1,Conventional,Full-time,False,True,Unpaid,3.14,5,False,High,68,387,Employed,1
3963,18,M,Married,64.98,1183.48,Engineering,5,Conventional,Part-time,True,False,Unpaid,3.59,3,False,High,72,609,Self-employed,0
3964,23,M,Divorced,97.6,1255.2,Engineering,5,Conventional,Full-time,False,False,Unpaid,1.35,6,True,Medium,71,695,Unemployed,0
3965,25,M,Divorced,81.81,1281.42,Sciences,3,Block,Full-time,False,True,Unpaid,3.11,8,False,Medium,58,163,Self-employed,0
3966,29,F,Married,84.61,1574.26,Engineering,2,Block,Part-time,False,False,Paid,2.92,8,True,High,55,926,Employed,1
3967,20,M,Single,97.34,978.38,Engineering,4,Block,Part-time,False,False,Paid,2.45,2,True,High,81,40,Self-employed,0
3968,22,M,Single,97.26,971.65,Sciences,3,Block,Part-time,True,True,Unpaid,1.43,0,True,Medium,39,652,Self-employed,1
3969,18,M,Divorced,82.88,845.77,Sciences,3,Block,Part-time,False,False,Paid,2.24,3,True,High,76,674,Unemployed,0
3970,27,F,Divorced,71.9,1326.56,Sciences,3,Conventional,Full-time,True,False,Unpaid,2.85,9,False,Low,69,391,Unemployed,0
3971,24,M,Married,99.88,1239.23,Business,2,Conventional,Part-time,True,False,Unpaid,3.03,0,True,High,15,433,Self-employed,1
3972,27,F,Married,87.23,888.99,Arts,3,Conventional,Part-time,False,True,Unpaid,1.35,6,True,High,17,989,Employed,1
3973,18,M,Married,76.34,1091.63,Business,1,Conventional,Full-time,False,True,Unpaid,2.33,1,True,High,41,126,Unemployed,0
3974,29,M,Single,82.39,942.93,Sciences,1,Conventional,Full-time,False,True,Paid,2.28,7,False,High,80,884,Employed,0
3975,28,M,Single,76.63,1065.19,Arts,5,Conventional,Part-time,True,True,Paid,3.36,4,False,Medium,1,234,Self-employed,0
3976,26,F,Divorced,95.53,1561.01,Engineering,5,Conventional,Full-time,False,False,Unpaid,1.12,9,False,High,81,811,Self-employed,0
3977,25,F,Divorced,79.3,1346.66,Arts,2,Block,Full-time,False,False,Unpaid,3.36,0,False,Low,63,760,Self-employed,1
3978,24,F,Divorced,92.94,806.06,Sciences,4,Conventional,Part-time,False,False,Unpaid,3.35,1,True,High,10,344,Employed,0
3979,27,F,Married,93.61,1002.01,Business,5,Block,Part-time,True,True,Paid,3.09,3,True,Low,54,543,Employed,1
3980,24,F,Single,92.97,808.29,Arts,5,Conventional,Full-time,True,False,Paid,3.7,2,True,Medium,1,179,Employed,0
3981,22,M,Divorced,88.89,1371.89,Engineering,5,Block,Full-time,False,False,Paid,2.4,4,False,Low,1,834,Employed,1
3982,22,M,Divorced,94.2,1175.54,Business,5,Conventional,Full-time,False,True,Unpaid,1.29,3,False,Medium,56,632,Unemployed,0
3983,28,F,Divorced,75.49,1595.21,Business,3,Conventional,Full-time,False,False,Paid,1.99,1,False,Medium,17,395,Employed,1
3984,22,F,Divorced,64.59,1386.87,Business,5,Conventional,Part-time,False,True,Unpaid,2.83,8,False,Medium,85,691,Employed,1
3985,18,M,Divorced,93.7,1214.33,Business,2,Conventional,Full-time,True,True,Paid,1.97,6,True,Low,15,776,Self-employed,0
3986,25,F,Divorced,79.93,1443.76,Engineering,3,Block,Full-time,True,True,Paid,2.9,4,False,Low,26,904,Self-employed,1
3987,29,M,Single,65.1,1363.84,Sciences,3,Block,Part-time,False,False,Unpaid,1.13,3,True,Low,16,639,Unemployed,0
3988,28,F,Divorced,64.61,995.02,Engineering,2,Block,Part-time,True,True,Paid,1.21,9,False,Medium,53,5,Unemployed,1
3989,18,M,Single,66.37,1224.21,Sciences,4,Block,Part-time,True,False,Paid,1.03,4,True,High,16,363,Unemployed,0
3990,21,F,Married,90.04,1244.8,Sciences,5,Block,Part-time,False,False,Unpaid,3.93,1,True,Low,5,46,Self-employed,0
3991,26,F,Single,88.43,1160.99,Arts,1,Block,Full-time,True,False,Unpaid,1.78,7,True,Low,96,431,Self-employed,1
3992,26,M,Married,68.15,943.35,Engineering,4,Conventional,Full-time,False,False,Unpaid,3.39,1,False,Low,12,905,Employed,1
3993,22,M,Single,93.88,978.7,Sciences,5,Conventional,Part-time,True,True,Unpaid,3.66,7,True,High,5,327,Self-employed,1
3994,21,F,Single,71.25,1024.84,Engineering,1,Block,Part-time,False,True,Unpaid,1.47,4,False,Medium,89,446,Self-employed,0
3995,20,F,Divorced,91.72,808.2,Engineering,3,Block,Full-time,True,True,Paid,1.6,3,True,High,82,346,Employed,1
3996,20,M,Single,79.55,1533.56,Sciences,3,Block,Full-time,False,False,Paid,2.15,6,False,High,18,167,Unemployed,0
3997,29,F,Single,89.26,1348.88,Sciences,3,Block,Part-time,True,True,Paid,2.51,0,True,High,60,42,Self-employed,1
3998,22,M,Divorced,75.26,1351.69,Business,5,Conventional,Full-time,True,False,Paid,2.6,6,True,Medium,89,85,Unemployed,0
3999,27,M,Married,73.89,1257.86,Arts,2,Block,Full-time,True,False,Paid,2.16,9,False,Low,85,788,Unemployed,1
4000,18,F,Divorced,93.65,1351.45,Sciences,3,Conventional,Full-time,False,False,Unpaid,2.76,4,True,Low,10,702,Self-employed,0
4001,22,M,Divorced,61.41,1585.49,Sciences,3,Conventional,Full-time,True,False,Paid,3.21,5,True,Low,85,420,Employed,1
4002,23,M,Divorced,98.99,1108.13,Sciences,3,Conventional,Part-time,True,True,Paid,3.1,4,True,Medium,95,582,Unemployed,1
4003,24,F,Married,85.93,1370.02,Arts,5,Conventional,Part-time,True,True,Paid,1.09,6,True,High,6,528,Unemployed,1
4004,29,M,Single,77.3,1087.62,Engineering,1,Block,Part-time,True,False,Paid,2.78,0,False,Medium,85,547,Employed,1
4005,26,M,Single,85.12,1483.43,Business,4,Conventional,Full-time,True,True,Paid,3.14,1,True,Medium,5,418,Employed,1
4006,20,M,Divorced,64.91,1486.42,Business,3,Block,Part-time,True,True,Unpaid,1.6,5,True,High,14,302,Self-employed,0
4007,19,M,Divorced,80.56,1521.81,Engineering,4,Block,Full-time,True,True,Unpaid,2.81,6,False,Medium,37,65,Self-employed,0
4008,20,F,Single,99.4,804.37,Arts,2,Block,Full-time,False,True,Unpaid,1.33,7,True,High,40,153,Unemployed,1
4009,29,M,Single,69.41,1038.55,Arts,2,Conventional,Part-time,True,False,Unpaid,2.99,3,True,Medium,55,615,Employed,1
4010,26,F,Single,88.89,907.14,Sciences,2,Block,Full-time,True,False,Unpaid,2.86,2,False,Medium,17,515,Self-employed,1
4011,29,M,Married,77.4,1163.19,Arts,3,Block,Full-time,False,True,Paid,1.72,8,False,Medium,34,500,Unemployed,0
4012,24,F,Married,86.1,1196.36,Arts,4,Block,Part-time,False,False,Unpaid,3.63,1,True,High,97,771,Unemployed,1
4013,26,M,Divorced,68.2,1004.72,Sciences,1,Conventional,Part-time,False,True,Paid,3.42,9,True,Medium,44,948,Self-employed,0
4014,19,F,Married,78.82,1378.76,Engineering,5,Block,Part-time,False,True,Paid,3.22,0,False,Low,28,325,Self-employed,1
4015,22,M,Divorced,99.2,1015.82,Business,4,Conventional,Part-time,False,False,Paid,2.38,5,True,Low,68,469,Unemployed,1
4016,21,M,Single,67.81,1483.11,Engineering,5,Block,Part-time,False,False,Paid,1.68,2,True,High,87,901,Self-employed,0
4017,19,M,Single,85.46,942.13,Engineering,4,Conventional,Full-time,False,True,Unpaid,3.35,6,False,High,31,530,Employed,1
4018,26,M,Divorced,83.02,1093.79,Sciences,3,Conventional,Part-time,False,True,Unpaid,1.64,7,True,Medium,93,678,Self-employed,0
4019,26,F,Single,82.6,1297.79,Engineering,1,Block,Full-time,True,True,Paid,2.46,1,False,Low,4,188,Unemployed,1
4020,23,F,Divorced,84.6,1284.27,Arts,3,Conventional,Part-time,False,False,Unpaid,2.14,6,True,Low,43,660,Employed,0
4021,28,M,Divorced,80.09,862.42,Engineering,2,Block,Full-time,True,False,Unpaid,1.61,9,True,Low,97,720,Self-employed,0
4022,23,F,Divorced,60.68,1477.01,Engineering,1,Block,Full-time,False,False,Unpaid,2.84,4,False,Medium,49,864,Unemployed,0
4023,25,M,Married,96.0,1278.45,Sciences,4,Block,Part-time,True,False,Unpaid,3.95,4,False,Low,81,525,Unemployed,1
4024,23,M,Divorced,93.08,1495.89,Sciences,3,Block,Full-time,True,True,Unpaid,2.43,4,True,Low,99,586,Employed,1
4025,18,F,Divorced,66.97,1494.11,Business,5,Block,Part-time,False,True,Paid,2.5,4,True,Low,20,579,Employed,1
4026,21,F,Divorced,76.53,1236.73,Arts,3,Block,Full-time,False,False,Paid,2.12,9,True,Low,21,589,Self-employed,1
4027,24,F,Married,90.82,1528.63,Arts,3,Block,Full-time,False,False,Paid,1.68,4,True,Medium,60,926,Self-employed,0
4028,19,M,Single,99.2,1478.73,Business,4,Conventional,Full-time,False,True,Unpaid,1.85,6,False,Medium,38,740,Employed,0
4029,26,M,Married,98.05,1566.5,Business,4,Block,Part-time,False,True,Unpaid,3.63,7,True,High,84,995,Employed,0
4030,25,F,Divorced,95.97,1480.4,Sciences,2,Block,Part-time,False,False,Unpaid,3.84,3,True,Medium,98,107,Employed,1
4031,25,M,Married,66.33,1456.96,Business,1,Conventional,Full-time,True,True,Paid,3.48,6,True,Medium,4,709,Self-employed,1
4032,24,F,Single,96.58,1175.49,Engineering,3,Conventional,Part-time,True,True,Unpaid,1.08,8,False,Low,32,746,Unemployed,1
4033,21,F,Single,95.14,969.62,Business,5,Conventional,Full-time,True,True,Paid,2.82,1,True,High,70,916,Employed,0
4034,19,F,Divorced,75.08,1528.57,Engineering,4,Conventional,Part-time,True,True,Unpaid,2.65,8,True,Medium,23,525,Employed,1
4035,20,F,Single,75.78,1378.04,Business,4,Conventional,Full-time,False,True,Unpaid,3.32,5,True,High,38,23,Self-employed,1
4036,29,F,Married,78.4,1025.4,Sciences,2,Block,Part-time,False,True,Unpaid,3.34,8,True,Medium,71,51,Employed,0
4037,23,F,Married,86.25,1072.8,Arts,1,Block,Part-time,False,True,Paid,2.31,6,True,Medium,14,171,Self-employed,1
4038,29,M,Single,70.43,1348.86,Engineering,2,Block,Part-time,True,True,Paid,1.86,4,False,Medium,69,627,Employed,1
4039,29,M,Divorced,60.92,1182.25,Arts,4,Block,Full-time,False,True,Paid,1.29,4,True,Low,4,651,Employed,0
4040,22,F,Divorced,65.65,865.19,Engineering,5,Conventional,Full-time,False,False,Paid,2.83,0,True,Medium,86,630,Self-employed,0
4041,29,F,Married,77.6,913.16,Arts,2,Conventional,Full-time,True,False,Paid,1.82,2,False,Low,47,90,Self-employed,0
4042,25,F,Single,71.28,1396.52,Sciences,3,Block,Part-time,False,True,Unpaid,3.89,5,False,Medium,19,968,Employed,0
4043,23,M,Married,90.58,1062.86,Engineering,4,Block,Full-time,False,False,Paid,1.14,1,False,High,75,927,Employed,0
4044,23,F,Married,64.27,1206.12,Business,4,Block,Part-time,False,True,Paid,3.89,5,True,Low,20,864,Unemployed,1
4045,18,F,Married,96.7,1413.3,Sciences,2,Block,Part-time,True,True,Paid,2.49,4,False,Medium,85,972,Self-employed,1
4046,21,F,Divorced,95.81,1400.94,Arts,5,Conventional,Part-time,True,True,Paid,2.82,0,True,Medium,88,202,Self-employed,1
4047,22,M,Single,96.35,933.61,Engineering,2,Conventional,Part-time,False,True,Unpaid,2.75,2,True,Medium,11,533,Self-employed,0
4048,29,F,Single,89.58,878.72,Sciences,5,Block,Full-time,True,False,Paid,3.26,0,True,High,65,802,Self-employed,1
4049,28,M,Divorced,64.28,1272.92,Arts,4,Conventional,Part-time,False,True,Unpaid,1.27,6,True,Medium,29,501,Self-employed,0
4050,20,M,Married,77.53,1393.31,Engineering,2,Block,Part-time,True,True,Unpaid,3.66,6,True,High,6,81,Unemployed,1
4051,26,F,Married,65.26,919.23,Engineering,1,Conventional,Full-time,True,False,Unpaid,3.37,0,False,Medium,57,349,Self-employed,0
4052,18,M,Divorced,99.51,1097.56,Sciences,2,Conventional,Full-time,True,False,Unpaid,3.55,7,True,High,17,514,Unemployed,0
4053,23,M,Single,73.32,1496.22,Arts,2,Conventional,Full-time,False,True,Unpaid,2.46,6,True,Low,59,509,Employed,1
4054,23,M,Divorced,83.41,1555.38,Arts,1,Conventional,Full-time,True,False,Paid,3.09,2,False,High,17,531,Self-employed,1
4055,27,F,Single,91.18,1163.26,Engineering,1,Block,Part-time,True,True,Unpaid,2.37,1,True,Medium,91,794,Unemployed,1
4056,22,M,Single,96.82,863.61,Arts,3,Block,Part-time,True,False,Paid,1.39,8,True,Low,47,361,Unemployed,0
4057,29,F,Single,90.22,1006.16,Business,1,Block,Full-time,True,True,Unpaid,1.91,6,False,Medium,33,332,Employed,0
4058,22,F,Married,86.98,986.38,Business,5,Block,Part-time,True,True,Unpaid,1.84,5,False,High,71,863,Unemployed,1
4059,27,F,Married,78.64,991.17,Engineering,3,Conventional,Full-time,False,True,Unpaid,1.5,4,True,Low,82,950,Self-employed,1
4060,22,M,Divorced,84.22,1195.11,Arts,5,Block,Full-time,False,True,Unpaid,1.72,4,False,Medium,5,416,Employed,1
4061,23,F,Divorced,63.77,1266.58,Engineering,3,Block,Full-time,True,True,Paid,2.5,2,False,High,44,990,Employed,1
4062,25,M,Married,95.36,898.01,Business,3,Block,Full-time,False,True,Unpaid,2.27,4,False,High,59,487,Employed,0
4063,19,M,Divorced,81.75,1511.48,Engineering,5,Block,Full-time,True,True,Unpaid,1.99,7,False,High,70,913,Employed,1
4064,23,M,Married,61.61,1295.98,Engineering,4,Conventional,Full-time,False,False,Paid,3.72,1,True,Low,83,228,Employed,1
4065,18,M,Married,96.8,1277.8,Sciences,4,Block,Full-time,True,False,Paid,3.34,2,True,Medium,23,775,Employed,1
4066,21,F,Single,79.57,1589.82,Sciences,2,Conventional,Part-time,True,False,Paid,1.01,2,False,Medium,92,877,Unemployed,0
4067,27,F,Single,94.74,1302.52,Business,4,Conventional,Full-time,True,True,Paid,2.71,5,False,Medium,91,995,Self-employed,0
4068,20,M,Married,94.28,1543.17,Arts,2,Conventional,Part-time,True,False,Paid,3.1,0,False,Low,68,273,Unemployed,1
4069,26,F,Single,92.63,1029.01,Business,4,Conventional,Full-time,True,False,Unpaid,1.16,4,True,Medium,16,473,Self-employed,0
4070,20,F,Married,62.46,992.1,Arts,2,Conventional,Full-time,True,True,Unpaid,1.34,8,False,Medium,99,614,Self-employed,0
4071,23,F,Single,69.88,1213.21,Arts,2,Block,Part-time,True,True,Paid,1.84,0,False,Medium,61,917,Employed,0
4072,18,M,Divorced,95.02,1206.89,Sciences,1,Conventional,Part-time,False,False,Paid,2.84,5,False,High,32,893,Self-employed,1
4073,29,F,Divorced,95.96,981.19,Sciences,2,Conventional,Full-time,False,False,Paid,3.77,6,False,Medium,61,771,Self-employed,0
4074,23,M,Married,78.32,1359.72,Business,5,Conventional,Part-time,False,False,Unpaid,2.46,0,True,High,5,240,Unemployed,1
4075,21,F,Married,77.6,823.71,Business,5,Block,Part-time,True,False,Unpaid,3.95,5,False,High,2,378,Self-employed,0
4076,25,M,Single,67.01,1352.5,Business,2,Conventional,Part-time,True,False,Paid,3.81,3,False,High,73,189,Self-employed,0
4077,28,M,Single,98.74,1165.74,Sciences,5,Block,Full-time,False,True,Paid,2.91,3,False,High,53,307,Employed,0
4078,26,M,Married,68.53,1351.21,Sciences,4,Conventional,Part-time,False,False,Paid,2.37,5,False,Medium,10,189,Unemployed,0
4079,21,F,Divorced,67.64,1181.66,Engineering,5,Block,Part-time,False,False,Paid,3.04,9,True,Medium,86,898,Self-employed,0
4080,27,M,Divorced,86.43,1581.87,Business,1,Conventional,Full-time,True,False,Paid,3.37,9,False,High,45,231,Self-employed,1
4081,29,F,Married,69.71,1067.75,Engineering,5,Block,Full-time,False,True,Unpaid,3.83,7,True,Medium,3,878,Self-employed,1
4082,27,M,Divorced,97.55,1586.06,Arts,4,Block,Full-time,True,True,Paid,3.26,2,True,High,6,164,Employed,0
4083,23,F,Married,60.44,851.98,Business,4,Block,Full-time,False,False,Paid,2.17,6,True,Low,25,964,Self-employed,0
4084,18,M,Single,60.23,1347.01,Sciences,2,Block,Full-time,False,True,Unpaid,2.48,9,True,Medium,96,8,Self-employed,0
4085,21,F,Divorced,80.2,1163.38,Business,3,Conventional,Full-time,False,False,Unpaid,1.14,3,False,High,34,589,Employed,1
4086,24,M,Divorced,79.52,1457.71,Business,4,Block,Full-time,False,True,Unpaid,1.09,2,False,Low,27,602,Self-employed,0
4087,29,M,Single,66.53,1431.69,Sciences,2,Block,Part-time,True,True,Paid,1.84,2,True,Medium,40,910,Unemployed,0
4088,18,M,Single,79.78,1440.17,Sciences,2,Conventional,Part-time,False,True,Unpaid,3.42,5,False,Medium,49,179,Self-employed,1
4089,25,F,Divorced,76.47,875.79,Arts,5,Conventional,Part-time,True,True,Paid,1.96,9,True,Low,98,425,Self-employed,1
4090,29,M,Divorced,95.61,1457.89,Business,5,Block,Part-time,True,False,Paid,1.35,7,False,Medium,38,519,Employed,1
4091,27,M,Married,60.37,971.23,Business,2,Conventional,Full-time,True,False,Paid,2.07,0,False,Low,79,591,Employed,0
